row,aggressors_activations,reads,median_of_time,bitflips
14020,3,8,38700,0
14021,3,8,30805,0
14022,3,8,24096,0
14023,3,8,30834,0
14024,3,8,42258,0
14025,3,8,30810,0
14026,3,8,34374,0
14027,3,8,26554,0
14028,3,8,30365,0
14029,3,8,36467,0
14030,3,8,38498,0
14031,3,8,30649,0
14032,3,8,31016,0
14033,3,8,31809,0
14034,3,8,31241,0
14035,3,8,31598,0
14036,3,8,11771,0
14037,3,8,36933,0
14038,3,8,34394,0
14039,3,8,29521,0
14040,3,8,32524,0
14041,3,8,31287,0
14042,3,8,32997,0
14043,3,8,28882,0
14044,3,8,31002,0
14045,3,8,33448,0
14046,3,8,36589,0
14047,3,8,25955,0
14048,3,8,32056,0
14049,3,8,38434,0
14050,3,8,46049,0
14051,3,8,42253,0
14052,3,8,32638,0
14053,3,8,30689,0
14054,3,8,36090,0
14055,3,8,30748,0
14056,3,8,28608,0
14057,3,8,34141,0
14058,3,8,37967,0
14059,3,8,22973,0
14060,3,8,18470,0
14061,3,8,29542,0
14062,3,8,28729,0
14063,3,8,32323,0
14064,3,8,30724,0
14065,3,8,39948,0
14066,3,8,29453,0
14067,3,8,38460,0
14068,3,8,37546,0
14069,3,8,30737,0
14070,3,8,46075,0
14071,3,8,26011,0
14072,3,8,26777,0
14073,3,8,35933,0
14074,3,8,22969,0
14075,3,8,9117,0
14076,3,8,10819,0
14077,3,8,38417,0
14078,3,8,37001,0
14079,3,8,29540,0
14080,3,8,34187,0
14081,3,8,30708,0
14082,3,8,30113,0
14083,3,8,36644,0
14084,3,8,38365,0
14085,3,8,34996,0
14086,3,8,30706,0
14087,3,8,23014,0
14088,3,8,30635,0
14089,3,8,31826,0
14090,3,8,30454,0
14091,3,8,31811,0
14092,3,8,35653,0
14093,3,8,32770,0
14094,3,8,30780,0
14095,3,8,30280,0
14096,3,8,38400,0
14097,3,8,26704,0
14098,3,8,29746,0
14099,3,8,31736,0
14100,3,8,38389,0
14101,3,8,29363,0
14102,3,8,36765,0
14103,3,8,33872,0
14104,3,8,30911,0
14105,3,8,35216,0
14106,3,8,32379,0
14107,3,8,38379,0
14108,3,8,29145,0
14109,3,8,32576,0
14110,3,8,30317,0
14111,3,8,30653,0
14112,3,8,30647,0
14113,3,8,30371,0
14114,3,8,23255,0
14115,3,8,33696,0
14116,3,8,36474,0
14117,3,8,36508,0
14118,3,8,30866,0
14119,3,8,37549,0
14120,3,8,28544,0
14121,3,8,7836,0
14122,3,8,45888,0
14123,3,8,29611,0
14124,3,8,36352,0
14125,3,8,24082,0
14126,3,8,19131,0
14127,3,8,30272,0
14128,3,8,30353,0
14129,3,8,32530,0
14130,3,8,10229,0
14131,3,8,12801,0
14132,3,8,32544,0
14133,3,8,21596,0
14134,3,8,38266,0
14135,3,8,33995,0
14136,3,8,45953,0
14137,3,8,28380,0
14138,3,8,36313,0
14139,3,8,11160,0
14140,3,8,38308,0
14141,3,8,30732,0
14142,3,8,44654,0
14143,3,8,7866,0
14144,3,8,38319,0
14145,3,8,22316,0
14146,3,8,9463,0
14147,3,8,29844,0
14148,3,8,30636,0
14149,3,8,31705,0
14150,3,8,33806,0
14151,3,8,29849,0
14152,3,8,37642,0
14153,3,8,30648,0
14154,3,8,30298,0
14155,3,8,35027,0
14156,3,8,38895,0
14157,3,8,36825,0
14158,3,8,26193,0
14159,3,8,29980,0
14160,3,8,39936,0
14161,3,8,30622,0
14162,3,8,38241,0
14163,3,8,30549,0
14164,3,8,36369,0
14165,3,8,31565,0
14166,3,8,45829,0
14167,3,8,25732,0
14168,3,8,32895,0
14169,3,8,35285,0
14170,3,8,30648,0
14171,3,8,25895,0
14172,3,8,27229,0
14173,3,8,30668,0
14174,3,8,38169,0
14175,3,8,30583,0
14176,3,8,30543,0
14177,3,8,24847,0
14178,3,8,38252,0
14179,3,8,30260,0
14180,3,8,24469,0
14181,3,8,37789,0
14182,3,8,7952,0
14183,3,8,38180,0
14184,3,8,36937,0
14185,3,8,10200,0
14186,3,8,30526,0
14187,3,8,34353,0
14188,3,8,31312,0
14189,3,8,30979,0
14190,3,8,36649,0
14191,3,8,33870,0
14192,3,8,26604,0
14193,3,8,30525,0
14194,3,8,27360,0
14195,3,8,22128,0
14196,3,8,7826,0
14197,3,8,25823,0
14198,3,8,32856,0
14199,3,8,38147,0
14200,3,8,35878,0
14201,3,8,9378,0
14202,3,8,23117,0
14203,3,8,27647,0
14204,3,8,30520,0
14205,3,8,30240,0
14206,3,8,37134,0
14207,3,8,38239,0
14208,3,8,23257,0
14209,3,8,29255,0
14210,3,8,30072,0
14211,3,8,28282,0
14212,3,8,45795,0
14213,3,8,28114,0
14214,3,8,45727,0
14215,3,8,30616,0
14216,3,8,45721,0
14217,3,8,26043,0
14218,3,8,32292,0
14219,3,8,14868,0
14220,3,8,36608,0
14221,3,8,34740,0
14222,3,8,35692,0
14223,3,8,38119,0
14224,3,8,30569,0
14225,3,8,37380,0
14226,3,8,25451,0
14227,3,8,38047,0
14228,3,8,30425,0
14229,3,8,30289,0
14230,3,8,22931,0
14231,3,8,29983,0
14232,3,8,39097,0
14233,3,8,45646,0
14234,3,8,38172,0
14235,3,8,35523,0
14236,3,8,37888,0
14237,3,8,36670,0
14238,3,8,25221,0
14239,3,8,30220,0
14240,3,8,30534,0
14241,3,8,24445,0
14242,3,8,31096,0
14243,3,8,29911,0
14244,3,8,22586,0
14245,3,8,39331,0
14246,3,8,32396,0
14247,3,8,30303,0
14248,3,8,35057,0
14249,3,8,34248,0
14250,3,8,37450,0
14251,3,8,36376,0
14252,3,8,29442,0
14253,3,8,29436,0
14254,3,8,29470,0
14255,3,8,28410,0
14256,3,8,30526,0
14257,3,8,31961,0
14258,3,8,23108,0
14259,3,8,35892,0
14260,3,8,36746,0
14261,3,8,33293,0
14262,3,8,31400,0
14263,3,8,24040,0
14264,3,8,35917,0
14265,3,8,38001,0
14266,3,8,38263,0
14267,3,8,30387,0
14268,3,8,32851,0
14269,3,8,37970,0
14270,3,8,27970,0
14271,3,8,37891,0
14272,3,8,38021,0
14273,3,8,30575,0
14274,3,8,38096,0
14275,3,8,31863,0
14276,3,8,36362,0
14277,3,8,30482,0
14278,3,8,30452,0
14279,3,8,37773,0
14280,3,8,25110,0
14281,3,8,30586,0
14282,3,8,35394,0
14283,3,8,45554,0
14284,3,8,10849,0
14285,3,8,27063,0
14286,3,8,34674,0
14287,3,8,36223,0
14288,3,8,30482,0
14289,3,8,35941,0
14290,3,8,34794,0
14291,3,8,31107,0
14292,3,8,33322,0
14293,3,8,7885,0
14294,3,8,45368,0
14295,3,8,37494,0
14296,3,8,32360,0
14297,3,8,32298,0
14298,3,8,28883,0
14299,3,8,32777,0
14300,3,8,28759,0
14301,3,8,32363,0
14302,3,8,38003,0
14303,3,8,26536,0
14304,3,8,38325,0
14305,3,8,44580,0
14306,3,8,44587,0
14307,3,8,35376,0
14308,3,8,28134,0
14309,3,8,30393,0
14310,3,8,23360,0
14311,3,8,24148,0
14312,3,8,28412,0
14313,3,8,31293,0
14314,3,8,31411,0
14315,3,8,37778,0
14316,3,8,11398,0
14317,3,8,37569,0
14318,3,8,45473,0
14319,3,8,33206,0
14320,3,8,34753,0
14321,3,8,23659,0
14322,3,8,32387,0
14323,3,8,45394,0
14324,3,8,30053,0
14325,3,8,22731,0
14326,3,8,37821,0
14327,3,8,35840,0
14328,3,8,37332,0
14329,3,8,37956,0
14330,3,8,36274,0
14331,3,8,31884,0
14332,3,8,27385,0
14333,3,8,30062,0
14334,3,8,36935,0
14335,3,8,45428,0
14336,3,8,29878,0
14337,3,8,28457,0
14338,3,8,23123,0
14339,3,8,22940,0
14340,3,8,30759,0
14341,3,8,32721,0
14342,3,8,35505,0
14343,3,8,27220,0
14344,3,8,30524,0
14345,3,8,31275,0
14346,3,8,27925,0
14347,3,8,35978,0
14348,3,8,26111,0
14349,3,8,36792,0
14350,3,8,29931,0
14351,3,8,33075,0
14352,3,8,34352,0
14353,3,8,29320,0
14354,3,8,45394,0
14355,3,8,45348,0
14356,3,8,38367,0
14357,3,8,8221,0
14358,3,8,7805,0
14359,3,8,38060,0
14360,3,8,35759,0
14361,3,8,27894,0
14362,3,8,32544,0
14363,3,8,30137,0
14364,3,8,36397,0
14365,3,8,29647,0
14366,3,8,32583,0
14367,3,8,34697,0
14368,3,8,24523,0
14369,3,8,31395,0
14370,3,8,43241,0
14371,3,8,37864,0
14372,3,8,30107,0
14373,3,8,27261,0
14374,3,8,30450,0
14375,3,8,37853,0
14376,3,8,36155,0
14377,3,8,32906,0
14378,3,8,34944,0
14379,3,8,30224,0
14380,3,8,24591,0
14381,3,8,27118,0
14382,3,8,35980,0
14383,3,8,30021,0
14384,3,8,30209,0
14385,3,8,30500,0
14386,3,8,31840,0
14387,3,8,24785,0
14388,3,8,37759,0
14389,3,8,30267,0
14390,3,8,45371,0
14391,3,8,37788,0
14392,3,8,44126,0
14393,3,8,25966,0
14394,3,8,26855,0
14395,3,8,25706,0
14396,3,8,37197,0
14397,3,8,27194,0
14398,3,8,15678,0
14399,3,8,7670,0
14400,3,8,36681,0
14401,3,8,38449,0
14402,3,8,44567,0
14403,3,8,44141,0
14404,3,8,43665,0
14405,3,8,42904,0
14406,3,8,27856,0
14407,3,8,28359,0
14408,3,8,33311,0
14409,3,8,22188,0
14410,3,8,24084,0
14411,3,8,37850,0
14412,3,8,29552,0
14413,3,8,43744,0
14414,3,8,35121,0
14415,3,8,34796,0
14416,3,8,29044,0
14417,3,8,31874,0
14418,3,8,39980,0
14419,3,8,39975,0
14420,3,8,31447,0
14421,3,8,28384,0
14422,3,8,31663,0
14423,3,8,32789,0
14424,3,8,28364,0
14425,3,8,45410,0
14426,3,8,42113,0
14427,3,8,30325,0
14428,3,8,32744,0
14429,3,8,28186,0
14430,3,8,27435,0
14431,3,8,24620,0
14432,3,8,7700,0
14433,3,8,23277,0
14434,3,8,31348,0
14435,3,8,25635,0
14436,3,8,28308,0
14437,3,8,32893,0
14438,3,8,37840,0
14439,3,8,32870,0
14440,3,8,32316,0
14441,3,8,42245,0
14442,3,8,41243,0
14443,3,8,32704,0
14444,3,8,35923,0
14445,3,8,23529,0
14446,3,8,30301,0
14447,3,8,26917,0
14448,3,8,22822,0
14449,3,8,8236,0
14450,3,8,32800,0
14451,3,8,31297,0
14452,3,8,30373,0
14453,3,8,28352,0
14454,3,8,40622,0
14455,3,8,29955,0
14456,3,8,37822,0
14457,3,8,30573,0
14458,3,8,25914,0
14459,3,8,28042,0
14460,3,8,37899,0
14461,3,8,45570,0
14462,3,8,45631,0
14463,3,8,39258,0
14464,3,8,37918,0
14465,3,8,33413,0
14466,3,8,37990,0
14467,3,8,30238,0
14468,3,8,37896,0
14469,3,8,30027,0
14470,3,8,30395,0
14471,3,8,32130,0
14472,3,8,32145,0
14473,3,8,30319,0
14474,3,8,30598,0
14475,3,8,30338,0
14476,3,8,45446,0
14477,3,8,35975,0
14478,3,8,37596,0
14479,3,8,35655,0
14480,3,8,32106,0
14481,3,8,37841,0
14482,3,8,37821,0
14483,3,8,37844,0
14484,3,8,30419,0
14485,3,8,30368,0
14486,3,8,30306,0
14487,3,8,37296,0
14488,3,8,31312,0
14489,3,8,45377,0
14490,3,8,31515,0
14491,3,8,37706,0
14492,3,8,30323,0
14493,3,8,34018,0
14494,3,8,39310,0
14495,3,8,37859,0
14496,3,8,30258,0
14497,3,8,32185,0
14498,3,8,33911,0
14499,3,8,24368,0
14000,3,16,22704,0
14001,3,16,27902,0
14002,3,16,45440,0
14003,3,16,24679,0
14004,3,16,35827,0
14005,3,16,16673,0
14006,3,16,36343,0
14007,3,16,45381,0
14008,3,16,30307,0
14009,3,16,31690,0
14010,3,16,28721,0
14011,3,16,36020,0
14012,3,16,37152,0
14013,3,16,35378,0
14014,3,16,35109,0
14015,3,16,33715,0
14016,3,16,31890,0
14017,3,16,9641,0
14018,3,16,37203,0
14019,3,16,29807,0
14020,3,16,45277,0
14021,3,16,26333,0
14022,3,16,9543,0
14023,3,16,22312,0
14024,3,16,42926,0
14025,3,16,22584,0
14026,3,16,22460,0
14027,3,16,27505,0
14028,3,16,22763,0
14029,3,16,36550,0
14030,3,16,37689,0
14031,3,16,24917,0
14032,3,16,30163,0
14033,3,16,28534,0
14034,3,16,37687,0
14035,3,16,37682,0
14036,3,16,11449,0
14037,3,16,31103,0
14038,3,16,37053,0
14039,3,16,22632,0
14040,3,16,23126,0
14041,3,16,33859,0
14042,3,16,36175,0
14043,3,16,22622,0
14044,3,16,24591,0
14045,3,16,34572,0
14046,3,16,28188,0
14047,3,16,29828,0
14048,3,16,30027,0
14049,3,16,45153,0
14050,3,16,45118,0
14051,3,16,44879,0
14052,3,16,30077,0
14053,3,16,30056,0
14054,3,16,35634,0
14055,3,16,29167,0
14056,3,16,23829,0
14057,3,16,30140,0
14058,3,16,26287,0
14059,3,16,22768,0
14060,3,16,30306,0
14061,3,16,34812,0
14062,3,16,30471,0
14063,3,16,32206,0
14064,3,16,11846,0
14065,3,16,11121,0
14066,3,16,16950,0
14067,3,16,36740,0
14068,3,16,29396,0
14069,3,16,29319,0
14070,3,16,45102,0
14071,3,16,34448,0
14072,3,16,30563,0
14073,3,16,30137,0
14074,3,16,34113,0
14075,3,16,29208,0
14076,3,16,23501,0
14077,3,16,13792,0
14078,3,16,28119,0
14079,3,16,23350,0
14080,3,16,31260,0
14081,3,16,30606,0
14082,3,16,24189,0
14083,3,16,29899,0
14084,3,16,29912,0
14085,3,16,29852,0
14086,3,16,29778,0
14087,3,16,29853,0
14088,3,16,44835,0
14089,3,16,29064,0
14090,3,16,23719,0
14091,3,16,27411,0
14092,3,16,28793,0
14093,3,16,27885,0
14094,3,16,30714,0
14095,3,16,29801,0
14096,3,16,38400,0
14097,3,16,31967,0
14098,3,16,34075,0
14099,3,16,37769,0
14100,3,16,42533,0
14101,3,16,28672,0
14102,3,16,22408,0
14103,3,16,29873,0
14104,3,16,28001,0
14105,3,16,29710,0
14106,3,16,27528,0
14107,3,16,26772,0
14108,3,16,8390,0
14109,3,16,29577,0
14110,3,16,24286,0
14111,3,16,21781,0
14112,3,16,23568,0
14113,3,16,23329,0
14114,3,16,25752,0
14115,3,16,37047,0
14116,3,16,24426,0
14117,3,16,29738,0
14118,3,16,28040,0
14119,3,16,34785,0
14120,3,16,22427,0
14121,3,16,29904,0
14122,3,16,43721,0
14123,3,16,27449,0
14124,3,16,36640,0
14125,3,16,24548,0
14126,3,16,36448,0
14127,3,16,31210,0
14128,3,16,22901,0
14129,3,16,29858,0
14130,3,16,29813,0
14131,3,16,23158,0
14132,3,16,38101,0
14133,3,16,20641,0
14134,3,16,37386,0
14135,3,16,23296,0
14136,3,16,44761,0
14137,3,16,24587,0
14138,3,16,37323,0
14139,3,16,12997,0
14140,3,16,37304,0
14141,3,16,15937,0
14142,3,16,37324,0
14143,3,16,29121,0
14144,3,16,31751,0
14145,3,16,30432,0
14146,3,16,7525,0
14147,3,16,33359,0
14148,3,16,29664,0
14149,3,16,37483,0
14150,3,16,23261,0
14151,3,16,27272,0
14152,3,16,29646,0
14153,3,16,23625,0
14154,3,16,11020,0
14155,3,16,30606,0
14156,3,16,37295,0
14157,3,16,15914,0
14158,3,16,22431,0
14159,3,16,30972,0
14160,3,16,37335,0
14161,3,16,23317,0
14162,3,16,24223,0
14163,3,16,28530,0
14164,3,16,28165,0
14165,3,16,29821,0
14166,3,16,37312,0
14167,3,16,29701,0
14168,3,16,7794,0
14169,3,16,30325,0
14170,3,16,7736,0
14171,3,16,29753,0
14172,3,16,31742,0
14173,3,16,36176,0
14174,3,16,44267,0
14175,3,16,35527,0
14176,3,16,29750,0
14177,3,16,29283,0
14178,3,16,37364,0
14179,3,16,22160,0
14180,3,16,29874,0
14181,3,16,37063,0
14182,3,16,29815,0
14183,3,16,30215,0
14184,3,16,37404,0
14185,3,16,41552,0
14186,3,16,36955,0
14187,3,16,21950,0
14188,3,16,25082,0
14189,3,16,29676,0
14190,3,16,37321,0
14191,3,16,20622,0
14192,3,16,29751,0
14193,3,16,34242,0
14194,3,16,22368,0
14195,3,16,25219,0
14196,3,16,24066,0
14197,3,16,31267,0
14198,3,16,32947,0
14199,3,16,26676,0
14200,3,16,37271,0
14201,3,16,12138,0
14202,3,16,31792,0
14203,3,16,30483,0
14204,3,16,34447,0
14205,3,16,35402,0
14206,3,16,29187,0
14207,3,16,34406,0
14208,3,16,29308,0
14209,3,16,26080,0
14210,3,16,27476,0
14211,3,16,30527,0
14212,3,16,44739,0
14213,3,16,37948,0
14214,3,16,44574,0
14215,3,16,30666,0
14216,3,16,44570,0
14217,3,16,28976,0
14218,3,16,22152,0
14219,3,16,29793,0
14220,3,16,36451,0
14221,3,16,25057,0
14222,3,16,27769,0
14223,3,16,39379,0
14224,3,16,23643,0
14225,3,16,36599,0
14226,3,16,23936,0
14227,3,16,36653,0
14228,3,16,25305,0
14229,3,16,30611,0
14230,3,16,30546,0
14231,3,16,24462,0
14232,3,16,37851,0
14233,3,16,43028,0
14234,3,16,20239,0
14235,3,16,8413,0
14236,3,16,30098,0
14237,3,16,36735,0
14238,3,16,27495,0
14239,3,16,26084,0
14240,3,16,22366,0
14241,3,16,11037,0
14242,3,16,30392,0
14243,3,16,27880,0
14244,3,16,29602,0
14245,3,16,41983,0
14246,3,16,29749,0
14247,3,16,30655,0
14248,3,16,29726,0
14249,3,16,31774,0
14250,3,16,37218,0
14251,3,16,36154,0
14252,3,16,22345,0
14253,3,16,23004,0
14254,3,16,29726,0
14255,3,16,8275,0
14256,3,16,27790,0
14257,3,16,8374,0
14258,3,16,13176,0
14259,3,16,29591,0
14260,3,16,28617,0
14261,3,16,31363,0
14262,3,16,35536,0
14263,3,16,29831,0
14264,3,16,24592,0
14265,3,16,44642,0
14266,3,16,43946,0
14267,3,16,32564,0
14268,3,16,29444,0
14269,3,16,37090,0
14270,3,16,25932,0
14271,3,16,23305,0
14272,3,16,36497,0
14273,3,16,35165,0
14274,3,16,37167,0
14275,3,16,29442,0
14276,3,16,30329,0
14277,3,16,33268,0
14278,3,16,24010,0
14279,3,16,18035,0
14280,3,16,27138,0
14281,3,16,36136,0
14282,3,16,35730,0
14283,3,16,43753,0
14284,3,16,35511,0
14285,3,16,37069,0
14286,3,16,38026,0
14287,3,16,35974,0
14288,3,16,28864,0
14289,3,16,28811,0
14290,3,16,39620,0
14291,3,16,24492,0
14292,3,16,18498,0
14293,3,16,11295,0
14294,3,16,44125,0
14295,3,16,35661,0
14296,3,16,30078,0
14297,3,16,11489,0
14298,3,16,21567,0
14299,3,16,30720,0
14300,3,16,32948,0
14301,3,16,13966,0
14302,3,16,36482,0
14303,3,16,27103,0
14304,3,16,41186,0
14305,3,16,43574,0
14306,3,16,38159,0
14307,3,16,29696,0
14308,3,16,30870,0
14309,3,16,33561,0
14310,3,16,30094,0
14311,3,16,26344,0
14312,3,16,10792,0
14313,3,16,37495,0
14314,3,16,30066,0
14315,3,16,37484,0
14316,3,16,23434,0
14317,3,16,29439,0
14318,3,16,44686,0
14319,3,16,27746,0
14320,3,16,29237,0
14321,3,16,23486,0
14322,3,16,30899,0
14323,3,16,28871,0
14324,3,16,25619,0
14325,3,16,33247,0
14326,3,16,35380,0
14327,3,16,30560,0
14328,3,16,24012,0
14329,3,16,37293,0
14330,3,16,29805,0
14331,3,16,32249,0
14332,3,16,23359,0
14333,3,16,24206,0
14334,3,16,28513,0
14335,3,16,37343,0
14336,3,16,28064,0
14337,3,16,22281,0
14338,3,16,22356,0
14339,3,16,22326,0
14340,3,16,28848,0
14341,3,16,22567,0
14342,3,16,27904,0
14343,3,16,33878,0
14344,3,16,36590,0
14345,3,16,33980,0
14346,3,16,26433,0
14347,3,16,30185,0
14348,3,16,29575,0
14349,3,16,37297,0
14350,3,16,36267,0
14351,3,16,28851,0
14352,3,16,21461,0
14353,3,16,34412,0
14354,3,16,31338,0
14355,3,16,37122,0
14356,3,16,44147,0
14357,3,16,29134,0
14358,3,16,30020,0
14359,3,16,41906,0
14360,3,16,31130,0
14361,3,16,7908,0
14362,3,16,30763,0
14363,3,16,30902,0
14364,3,16,33875,0
14365,3,16,29048,0
14366,3,16,28086,0
14367,3,16,27813,0
14368,3,16,26148,0
14369,3,16,29530,0
14370,3,16,42584,0
14371,3,16,37892,0
14372,3,16,29499,0
14373,3,16,35179,0
14374,3,16,23063,0
14375,3,16,29037,0
14376,3,16,15302,0
14377,3,16,33724,0
14378,3,16,22253,0
14379,3,16,29690,0
14380,3,16,24019,0
14381,3,16,27907,0
14382,3,16,32695,0
14383,3,16,29511,0
14384,3,16,33522,0
14385,3,16,23186,0
14386,3,16,29180,0
14387,3,16,29268,0
14388,3,16,36981,0
14389,3,16,21171,0
14390,3,16,44445,0
14391,3,16,23762,0
14392,3,16,36985,0
14393,3,16,31275,0
14394,3,16,22337,0
14395,3,16,22292,0
14396,3,16,36746,0
14397,3,16,35808,0
14398,3,16,28235,0
14399,3,16,35810,0
14400,3,16,28579,0
14401,3,16,32718,0
14402,3,16,29618,0
14403,3,16,35238,0
14404,3,16,41171,0
14405,3,16,40443,0
14406,3,16,33373,0
14407,3,16,27824,0
14408,3,16,28635,0
14409,3,16,29362,0
14410,3,16,24061,0
14411,3,16,37036,0
14412,3,16,33122,0
14413,3,16,44312,0
14414,3,16,29045,0
14415,3,16,29209,0
14416,3,16,30717,0
14417,3,16,10729,0
14418,3,16,42339,0
14419,3,16,43687,0
14420,3,16,32362,0
14421,3,16,22744,0
14422,3,16,30894,0
14423,3,16,24215,0
14424,3,16,23256,0
14425,3,16,39516,0
14426,3,16,16911,0
14427,3,16,36327,0
14428,3,16,25946,0
14429,3,16,24784,0
14430,3,16,25816,0
14431,3,16,28428,0
14432,3,16,28863,0
14433,3,16,30993,0
14434,3,16,35093,0
14435,3,16,30432,0
14436,3,16,29886,0
14437,3,16,33007,0
14438,3,16,36982,0
14439,3,16,33380,0
14440,3,16,33999,0
14441,3,16,36914,0
14442,3,16,42454,0
14443,3,16,32235,0
14444,3,16,31141,0
14445,3,16,35108,0
14446,3,16,44293,0
14447,3,16,29534,0
14448,3,16,28537,0
14449,3,16,32928,0
14450,3,16,36963,0
14451,3,16,31472,0
14452,3,16,28962,0
14453,3,16,25093,0
14454,3,16,36359,0
14455,3,16,23710,0
14456,3,16,29714,0
14457,3,16,36991,0
14458,3,16,29388,0
14459,3,16,29563,0
14460,3,16,37053,0
14461,3,16,12681,0
14462,3,16,35144,0
14463,3,16,36837,0
14464,3,16,28385,0
14465,3,16,31510,0
14466,3,16,37052,0
14467,3,16,21312,0
14468,3,16,35338,0
14469,3,16,32165,0
14470,3,16,24210,0
14471,3,16,29615,0
14472,3,16,23177,0
14473,3,16,32355,0
14474,3,16,30596,0
14475,3,16,29652,0
14476,3,16,44369,0
14477,3,16,29622,0
14478,3,16,29483,0
14479,3,16,31277,0
14480,3,16,23945,0
14481,3,16,31261,0
14482,3,16,36953,0
14483,3,16,29542,0
14484,3,16,29504,0
14485,3,16,31091,0
14486,3,16,32905,0
14487,3,16,35709,0
14488,3,16,28132,0
14489,3,16,44268,0
14490,3,16,12968,0
14491,3,16,23025,0
14492,3,16,29012,0
14493,3,16,22567,0
14494,3,16,38020,0
14495,3,16,30645,0
14496,3,16,29390,0
14497,3,16,27455,0
14498,3,16,27652,0
14499,3,16,20458,0
14000,3,32,29685,0
14001,3,32,24788,0
14002,3,32,44228,0
14003,3,32,29547,0
14004,3,32,37567,0
14005,3,32,29463,0
14006,3,32,28139,0
14007,3,32,44363,0
14008,3,32,12947,0
14009,3,32,30395,0
14010,3,32,16207,0
14011,3,32,38757,0
14012,3,32,26828,0
14013,3,32,24439,0
14014,3,32,23429,0
14015,3,32,28255,0
14016,3,32,35310,0
14017,3,32,35119,0
14018,3,32,34050,0
14019,3,32,29593,0
14020,3,32,43093,0
14021,3,32,34938,0
14022,3,32,21060,0
14023,3,32,31054,0
14024,3,32,33600,0
14025,3,32,18212,0
14026,3,32,22160,0
14027,3,32,29230,0
14028,3,32,35879,0
14029,3,32,31227,0
14030,3,32,36746,0
14031,3,32,29541,0
14032,3,32,29419,0
14033,3,32,33884,0
14034,3,32,29251,0
14035,3,32,32478,0
14036,3,32,34132,0
14037,3,32,24479,0
14038,3,32,33275,0
14039,3,32,29491,0
14040,3,32,31296,0
14041,3,32,34937,0
14042,3,32,31072,0
14043,3,32,34574,0
14044,3,32,31701,0
14045,3,32,9338,0
14046,3,32,37062,0
14047,3,32,26785,0
14048,3,32,32551,0
14049,3,32,44014,0
14050,3,32,11720,0
14051,3,32,36519,0
14052,3,32,23005,0
14053,3,32,30190,0
14054,3,32,23767,0
14055,3,32,27314,0
14056,3,32,24902,0
14057,3,32,24352,0
14058,3,32,22791,0
14059,3,32,25306,0
14060,3,32,29136,0
14061,3,32,37602,0
14062,3,32,28729,0
14063,3,32,15160,0
14064,3,32,32439,0
14065,3,32,35114,0
14066,3,32,30799,0
14067,3,32,37995,0
14068,3,32,29442,0
14069,3,32,37350,0
14070,3,32,43312,0
14071,3,32,32660,0
14072,3,32,33355,0
14073,3,32,35771,0
14074,3,32,29820,0
14075,3,32,34020,0
14076,3,32,28629,0
14077,3,32,31780,0
14078,3,32,21077,0
14079,3,32,25471,0
14080,3,32,23977,0
14081,3,32,28869,0
14082,3,32,23157,0
14083,3,32,29434,0
14084,3,32,22174,0
14085,3,32,24978,0
14086,3,32,34474,0
14087,3,32,32128,0
14088,3,32,44272,0
14089,3,32,30081,0
14090,3,32,29321,0
14091,3,32,24873,0
14092,3,32,13587,0
14093,3,32,36824,0
14094,3,32,42389,0
14095,3,32,35892,0
14096,3,32,29496,0
14097,3,32,30408,0
14098,3,32,30399,0
14099,3,32,23088,0
14100,3,32,42293,0
14101,3,32,22071,0
14102,3,32,29580,0
14103,3,32,34827,0
14104,3,32,21995,0
14105,3,32,30172,0
14106,3,32,29086,0
14107,3,32,37579,0
14108,3,32,36460,0
14109,3,32,28276,0
14110,3,32,35506,0
14111,3,32,31095,0
14112,3,32,30224,0
14113,3,32,28451,0
14114,3,32,31504,0
14115,3,32,35711,0
14116,3,32,32001,0
14117,3,32,36714,0
14118,3,32,32456,0
14119,3,32,22102,0
14120,3,32,35087,0
14121,3,32,32571,0
14122,3,32,42413,0
14123,3,32,28163,0
14124,3,32,35091,0
14125,3,32,22687,0
14126,3,32,26142,0
14127,3,32,28185,0
14128,3,32,28815,0
14129,3,32,27873,0
14130,3,32,15683,0
14131,3,32,28991,0
14132,3,32,35252,0
14133,3,32,14165,0
14134,3,32,29854,0
14135,3,32,27796,0
14136,3,32,42850,0
14137,3,32,34764,0
14138,3,32,36753,0
14139,3,32,13818,0
14140,3,32,37481,0
14141,3,32,29490,0
14142,3,32,43775,0
14143,3,32,29011,0
14144,3,32,34670,0
14145,3,32,33285,0
14146,3,32,22084,0
14147,3,32,33257,0
14148,3,32,29212,0
14149,3,32,33738,0
14150,3,32,22243,0
14151,3,32,29274,0
14152,3,32,34222,0
14153,3,32,21834,0
14154,3,32,30576,0
14155,3,32,29417,0
14156,3,32,36443,0
14157,3,32,30104,0
14158,3,32,20000,0
14159,3,32,11427,0
14160,3,32,36452,0
14161,3,32,21650,0
14162,3,32,29020,0
14163,3,32,21081,0
14164,3,32,35064,0
14165,3,32,29246,0
14166,3,32,43845,0
14167,3,32,22497,0
14168,3,32,12448,0
14169,3,32,16169,0
14170,3,32,31023,0
14171,3,32,16966,0
14172,3,32,22468,0
14173,3,32,27385,0
14174,3,32,43749,0
14175,3,32,28487,0
14176,3,32,21893,0
14177,3,32,26230,0
14178,3,32,33395,0
14179,3,32,14000,0
14180,3,32,21950,0
14181,3,32,28137,0
14182,3,32,28613,0
14183,3,32,42167,0
